MISHIWAN UKUSH,"Uk mishi muntipa ëwëkar rikäñaq uk ukushta qeru?hö uchurëkaqta. Tsënö rikëkurqa misheqa eqañaq ukushta mikïta munar. Ukush rikaskerqa mas altupa eqañaq. Mishipis qepanta eqar qatëqon, tsaripëta munar alläpa mallaqnar. Uk llañu a?ha pakiskiptin ishkan ishkiyäqon. Misheqa saslla ukushta a?hkuskir mikuskiñaq."
TSAKISHQA WALLPA,Unëña uk tsakishqa wallpa kashqa. Nänipa ëwaptin runakuna pëpik asikuyaq. Wakin yanasankunapis pëta rikëkur penqakatsiyaq: “Tsakishqa kanki” ñir. Wallpaña waqarëkar ëwakoq nänipa. Uk unaq töpakashqa uk warmiwan. Wasinman apashqa. ?hëkatserqa aran qaräqon. Tsënö büchin unta mikoq unaqkuna y qallëköqon wirayar.
ROQUTU,Roqutu Inkaikukunapa mikunanmi. Manco Capac murïta ya?hatsir tarëqon uk muruta. Imapa murun kanqanta musyäqontsu. Uk unaq uk runa mallëqon akshu yanuntawan roqututa. Uchukta ka?huskir tantiyäqon ayanqanta. Tsë örapik qallarëqon uk mushoq kawë roqutupaq. Tsëpik llapan runakuna qallëkuyäqon mikur.
WÄKAWAN CONËJU,"Uk allaq* uk wäka allqata ëwañaq pastuta mikoq. Tsë?hö mikïkaptenqa conëju brincañaq pastu rurinpik. Tsëta rikarpis wäkaqa conëjuta cäsuñaqtsu. Tsëpik conëjoqa brinquëka?har qatika?häñaq, wäkata piñatsenqanyaq. Tsënö këkarqa wäkaqa qallëköqon qatika?hëta, waqrëta munar."
MISHI PUKLLAQ,Uk mishim pukllaq ëwaq camputa mishi masinkunawan. Tsëmi ishkëqon campu?hö pukllëkar. Tsë campu?hö waqëkaptinmi maman ?häñaq. Tsëmi maman tapöqon: “¿Imanaskinkitan?” Misheqa ñin: “Ishkishkämi”. Maman wasinman apëkar rikäqon wawanpa ?hankanta yawarllata. Tsëpik postata apäqon ?hankanta irayänanpaq. ?hankanta irëta ushaskiyaptin mishita maman apäqon wasinman. Tsë?hö täpäqon alläpa kuyar.
A?HKË,"Uk unaq waktsa runa nimatapis mikur, warmi ollqu parlayäñaq. Uk costalman winëkur wamrankunata qaqapa apayäqon itareq. Tsënö itarikuyaptin tsapakäyäñaq uk rumi?hö. Tsëpa päsañaq uk condor. Wamrakuna ñiyäñaq: “¡Këpik orqëkayämë, Tiyï Condor!” Tsënö apäqon. Tsëpik warmi wamraqa turin waqaptin ñiñaq: “Upälla, upälla. Rikë taqë puka aktsita”. Ëwar tukakuyäqon punkuta. Yarquñaq a?hkë “Päsayämï. Päsayämï” ñir. Wamrakunata frütankuna qaräqon. A?hkëña ñëqon: “¿Puñïta puëdëku turikiwan?” Panin ñëqon: “Ömi. Puëdinkim puñïta turëwan”. Tsëshi puñuyäqon puka y azul gorrushqa. A?hkëñash warmi wamrapa turinpa makinta mikur qallariñaq. Turenqa waqëta qallëkuñaq. “¿Imatatan rurëkanki turëta?” ñir qayaköqon panin. A?hkë contestañaq: “Chikchipëkämi”. Warantinshi wamraqa tapuñaq: “¿Më?hötan turë?” A?hkëñash ñin: “Uma?hömi puñïkan alläpa qanyan chikchipanqäpik”. Tsëpik a?hkë ëwañaq yakuta apamoq. Tsëyaq panin cuartuman eqar tariñaq turinpa tullullankunata puñunawan tsaparëkaqta. Tsëpik tullunkunata apakurkur ëwakuñaq waqarëkar. Tsënö ëwëkar tariñaq uk cruzta. Tsë?hö mañakuñaq Teyta Diosman apananpaq ciëluman. Wamrata eqatsiñaq. Tsëshi tullunkunata uk baulman winañaq. Teyta Dios ñiñaq: “Ama ki?hankitsu kë baulta”. Wamraqa mana cäsurnin baulta ki?hañaq. Tsënö ki?haskiptin turinpa tullunkuna tikrañaq uchushaq alqukunaman."
A?HKËPA CUENTUN,"Unëñash kayäñaq uk parëja ishkë wamrayoq. Manash nimankunapis kañaqtsu mikuyänanpaq. Wamrankunata puñïkatsir, arata ankayaq. Uk paqas runa warminta ñëqon: “Tsë wamrakunata costalman winëkur apar ku?hpaskishun”. Tsëshi maman tunaqpa ku?hpaskëqon. Wamrakunaqa tsapakaskiyäqan qeshqi waqtan?hö. Tsëman yurëqon uk pañi condor. “Orqayämë këpik” qayakuyäqon wamrakuna. “Tiyï pañi condor, orqayämë këpik”.
Condor munäqantsu: “Päñömi rak?hanqa” ñir.
Yapë qayäqon: “Tiyï condor”.
Condorña ñëqon: “Shamöña. Ama mantsakäyankitsu. Ratamuptë
ishkan äläman eqayämunki”. Tsëpikshi orqöqon uk pampaman.
Tsëman yurëqon uk pichuchanka*. Tsëta qatir qatir ëwayäqon.
Pichuchankaqa ?hätsëqon uk pampa ?hakra oqaman. Tsëpikshi
pichoqa illakaskëqon. Tsëshi oqata allëta qallëkuyäqon.
Tsëpikqa rikaskiyäqon qontë yarqoqta uk wasipik. Tsëshi warmi
wamraqa ëwañaq ninata mañakoq. Y tsë qontë yarqoq wasi kañaq
a?hkëpa.
Wamra punkuta tukakuptin a?hkë yarqamöqon “Yëkamï” ñir.
Wamraqa ñëqon: “Turëwanmi kä. Washa?hö shuyëkäman”.
A?hkëqa ñëqon: “Ëwë apamunki turikita”. ?hëkuyaptin shupapäqon.
“Ñoqa puñushaq turikiwan. Yanaqamätsun” ñerqa puñoq eqatsëqon.
Paqasqa turenqa waqäqon: “Achachau, achachau” ñir.
Panenqa qayaköqon: “Tiyë, ¿imanartan turë waqan?”
A?hkë ñiñaq: “Shaprämi ?hupiykun” ñir.
Tsëmi waraskiptin panenqa tapöqon: “¿Mëtan turëqa?”
A?hkëqa ñëqon: “Puñïkanmi”.
Tsëpik wamran Antuktuvukta ya?hatsëqon uk läduman qayëkur: “Kë
pirulman tsë wamrata itëkunki, rantipakamunqäpik kutimuptë
mikushunpaq”.
Tsëtaña wamraqa wiyañaq.
Tsënö wiyaskir eqäqon altuman. Turinpa tullunta tarëqon.
Aparikurkur ëqikuñaq Antuktuvuktapis pirulman itëkur.
Aparikurkur ëqiköqon. "
PALUMAWAN PA?HKA,Uk pa?hka qeruman eqar ishkëqon yakuman. Uk paluma puriykäqon tsëpa. Pa?hka palumata ñëqan: “Orqamë”. Tsënö paluma orqöqon. Tsëpa uk cazador puriykäñaq. Palumata illapëta munaptin pa?hka saltëkur makinta pïcañaq. Cazadorqa waqarëkar ëwaköqon. Tsënö waqar ?häqon wasinman y maman tapöqon: “¿Imatan päsashunki?” “Pa?hkam pïcamashqa palumata illapëta munaptë” ñëqan cazador. Tsëmi maman ñëqan: “¡Imapaqtan allö tsë animalkunata illapar purinki! ¿Manaku kan mikunëkipaq? Pa?hka allitam ruräqon kananpik mana Diospa animalninkunata illapar purinëkipaq”.
"PICHU, CONDOR Y CAZADOR","Uk pichu vuëlëkar töpaskëqon uk condorwan. Condorqa pichuta ñëqon: “Uchuk kanki”. Uk unaq pichoqa ishkëqon yakuman. Condorqa salväqon vïdanta. Tsëpa puriykar uk cazadorqa condorta wañutsiñaq. Mana rikarnin pichoqa yarpa?hakun “¿Më?höraq condorqa?” ñir, allö condorqa wañushqaña këkaptin. Tsënö ashir puriykar pichoqa tariñaq condorpa tullullankunata mantarëkaqta uk ?hakra?hö. Tsëta rikëkur pichoqa waqakuñaq kënö ñir: “Kananqa kikillä kë?hö qepaskë”"
PILUTÄ,Pilutäwan puklläqä qanyan wamrakunawan. Tsënö pukllëkäyaptëmi uknin wamrapa umanman ishkëqon piluta. Pë waqar ëwäqon wasinman. Tsënö waqar ëwëkaptin maman yuriñaq. Tsëmi wamranta shupapäqan: “Ama waqëñatsu” ñir.
PICHUWAN YUKYUK,Pichu yanapan arïta llapan majankunata. Tsënö arïkarqa wakinkaqkuna ëwakuyan wiltapa triguta mikoq. Pichu kanqanman yurin uk yukyuk. Pichuta yanapan arïta. Tsëpik vuëlan a?haman y cantan tamyata qayar.
ÏSHAKUNA,Uk unaq uk Cushca wamra ëwañaq Winchus allqata mitsikoq. Tsënö mitsikïkarqa pukllaq ?hurakäñaq ïshankunata mikïkaqta itaskir. Tsëpa pë pukllar kanqanyaq ïshankunaqa mikur këkäyäñaq. Tsëman ?häñaq ?hakrapa duëñan. Tsë warmipa shutin kañaq Flora. Pëqa rabiashqa llapan ïshankunata tsariskir apañaq wasinman. Wamrapa papäninkunata willañaq. Pukllanqanpik wamra ?harqa ni ukllëllatapis ïshankunata tariñaqtsu. Tsëshi alläpa mantsakur kutëqan wasinman waqarëkar. ?hëkur tariñaq ïshankunata wasin?hö watarëkäyaqta. Tsëman papäninkuna yarqur piñapäyäñaq. Tsënö piñapaskiyaptenqa tsë örapik wamraqa manaña ïshankunata mitsikoq ëwar itaskeqtsu. Tsë ïshankuna mikonqanpik pagrakunanpaq qëllëta qoriñaq pa?hak solista arupakur.
CHIPSHAWAN ALQU,Uk chipsham qa?hikuñaq wilta?hö akshu mururaqta. Uk alqu täpakur qepañaq wilta?hö. Chipshata qa?hikïkaqta rikëkurqa alqoqa mikuskiñaq. Tsë chipshaqa Martapa kañaq. Marta wasinman ?har mana chipshanta tarir waqarëkar ashikuñaq. Manaña tarir alläpa llakikuñaq. Tsëta rikar alqoqa penqaköqon chipshata mikonqanta.
ATOQWAN PICHU,Uk unaq uk pichu uchurëkäñaq ventanan?hö. Tsëman uk atoq ?häñaq. Tsë?hö ñin: “¡Chumaqmish vozniki! Mä cantamï”. Tsënö ñir cantatsiñaq. Tsënö cantëkaptenqa quësun ishkiñaq. Tsëta rikëkur atoq cörrilla ëwañaq quësuta tsarinanpaq. Tsënö tsariskerqa atoq ëwäkuñaq. Tsëpik pichu waqar qepañaq quësunta aparkur atoq eqaskiptin.
ATOQWAN CONËJU,"Uk murukoq wiltayoq kañaq. Paqaskuna yureq mikushqa murukonqankuna. Uk unaq ?hurayäqon trampata. Uk conëju watarar warañaq. Tsëman yurëqon uk atoq. Compadrinta tapöqun: “¿Imatatan kë?hö ruranki?” “Munayanmi casaratsimëta wamranwan y ñoqa manam munätsu” ñëqon conëju. Atoqqa ñëqon: “¡Ñoqata watamë! ¡Qamta ka?hashqëki!” Conëjoqa ariñëqon. Tsëpikqa runakuna yarquyäqon a?ha?haq fiërrunkunawan. Atoqpa ankat cuerpunman tsumuyäñaq. Tsëpik ëqiñaq. Tsënö ëqiykar atoq conëjuta tariñaq. Ñëqon: “Kanan si, musyamanki. Llullatsimäñaq kanki ¿ö? Kananmi mikushqëki”. Conëju ñin: “¿Taqë quësuta rikankiku qo?ha rurin?hö? Mikumänëkipaqpis ñöpata quësutaraq orqamï”. Tsëqa kañaq killapa upanin qo?ha?hö. Conëju yapë llullatsin atoqta. Atoqña ñin: “¡Ishkantsikri tsakitsishun qo?hata!” Conëjoqa ñin: “Qo?hata tsakitserqa mikumankim”. Tsëpik qallarëqon yakuta upyëta. Atoqqa yakuta upyar upyar këkaptin, pa?han pa?hyaskiptin wañöqan manaraq qo?hata tsakitsir."
"ATOQ, PICHU Y WALLPA","Atoqwan pichu rikäyäqon wallpata. Wallpa ñëqon atoqta: “¿Imanötan këkanki?” Atoqña ñëqon: “Allillam këkä. Qamqa ¿imanötan këkanki?” “Ñoqapismi allilla këkä” wallpa nëqon. Tsëmi pichu, wallpa atoq kayäqon yanasa. Atoq pichuta ñëqon: “Wallpata ñishun pukllashunpaq”. Tsënömi wallpata ñiyäqan: “Aku pukllaq”. Wallpa “Ömi” ñëqon. Atoqwan pichupis ñiyäqon: “Aku”. Atoq, wallpa y pichu ëwayäqonña alläpa kushishqa. Muntikunaman ?hëkurmi pukllayäqon alläpa kushishqa shëköyanqanyaq."
WALLPÄ,"Ñoqapa wallpämi yuraq. Wallpä kimsa chipshayoq. “Pio, pio, pio, pio” ñir puriyan mamanpa qepanta. Wallpä mallaqnaptinmi aran qarä. Tsënö arankuna qaraskiptë pëkuna kushishqa mikuskir puñukuyan. Warantinñam yapë qarä arankuna y yakunkuna ?hurä mikur upyar kayänanpaq. Tsëmi pëkunata täpar purë pitsak yurimunanta."
ATOQWAN WANCHÄKU,Uk unaq atoqwan wanchäku tarinakur parlayäñaq. Tsë?hömi atoq ñin: “Chumaq pëchïki”. Wanchäku ñin: “Qampa pëchïki kënö kananta munarqa apamï puka utsuta pëchïkiman llashtashunpaq”. Atoq “Llullatsiman?hi” ñir wanchäkuta mikïta munañaq.
LLULLA MITSIKOQ,"“Yanapëkayämë, yanapëkayämë. Shamun atoq” ñir uk mitsikoq qayaköqon. Tsëman runakuna ?häyäñaq qerushqa, picushqa. ?hëkuyaptenqa tsë llulla mitsikoq asikuñaq: “Ja, ja, ja”. Mana yarpashqata rasunpa ?häñaq atoqqa. Mitsikoq qayaptinpis manaña cäsuyäñaqtsu. Tsëyaq atoq ankat ïshankunata mikuskiñaq."
UK AKA,Uk unaq uk mullu aka mallaqnar waqaq. Tsëshi chikullanman pastun qarayaq. Tsëlla?hö tsë aka täkukoq mana mëtapis yarqukur. Tsënö këkar uk unaqqa tsë chikunpik yarquskir ëwañaq pasyaq uk ?hakrapa. Tsënö ëwëkaptin uk alqoqa rikëkur qatika?häñaq amaniynaqta. Salvakuñaq akaqa uk u?hkuman yëkonqanpa. Tsëpik yarquskir mantsakashqa ëwëkar ishkiñaq cäsi wañut. Tsënö itarëkaqta tariskiñaq uk coñëju. Llakipaskir wasinman apañaq. Tsë?hö akaqa rik?hakamuñaq waqar. Conëjoqa ñiñaq: “Ama waqëtsu. Ñoqaqa manam ni imanashqëkitsu. Munarqa ñoqawan qepakï kë wasë?hö”. Tsënö ñiptin akaqa kushishqa qepäkuñaq.
MISHË,"Ñoqapam mishë kan. Mishëpa shutinmi Pelusa. Alläpa pukllapa?ham. Ïlukunawanpis pukllar purin. Pëqam mikun arruzta atunnintawan. Tsëmi ñoqa qarä waranpun arruznin pa?han untat, mana taplakur purinanpaq. Sinöqa venënayanmi mana allish qarashqa. Tsëmi qamkunapis mishikikunata ñoqanö qarayänëki mana taplakur purinanpaq, tsëpik wañuskiptin mana waqar puriyänëkipaq."
ASHNU,"Ashnu pastuta shamankatapis mikun. Yakuta upyan. Ashnoqa imëkalaya qewatapis mikunlla. Tsëmi pïmë wätayan ?haqnakuyänanpaq, lloqashqa puritsiyänanpaq."
ATOQ ÏSHAKUNAWAN,Uk atoq mikuñaq uk ïshata Querobamba?hö. Doña Dinapa ïshan kañaq. Tsëpik pëqa ïshanpaq waqäqon. Tsënö waqëkaptin uk ïshan wa?haskiñaq millita. Tsëña kushishqa pureq ïshankunapa paqtam.
KUCHË,Kuchë arata mikun. Mituwan bañakun. Kuchëmi ishkë wawashqa. Tsë wawankunawanmi ëwan ?hakrapa pasyaq.
CONËJU,Conëju pastuta mikun. Conëjupa qaranmi chumaq. Conëjuta wätantsik mikushunpaq. Qaranpik rurayan mashkarata.
ATUWAN PUMACUNA,"Juc cutish juc atu pumacunap maéhayninman éhalun suma manchacacasha caynu nishtin: ""¡Tiyusitu tiyusitu, canan ü walash nina fisyu éhfünun' a!"" nil. Niptinshi pumacuna: ""¡Mamalláy, Bitjin Marya! ¿Imanüshuntan chaynu captin'a?'' nil wa 'aycaéhacuyalcan. Jinacuyalcaptinshi atüca nin: ""Tiyusitu, ama awéhupücuychu. Jinapücushayquinu'a ashwanp maéhayniqui tuna.man yaycatyapacuy. Manam lupapacushunquichu"" nin.
Niptinshi: ""Chaynüpa salbaycallamanquimanpiséha. Ma, abir
chaynu captin'a cay tunaman yaycullasha"" nil lliw tawanacu
tawanacu jiyacaycalin. Chaynu jinacaycaliptinshi atüca
nishanyupaysi rasunpa malay malay üshacunacta apacalcamul
lliw tapay fapay cayan.
Chaynu lliw fapaculculshi pumacunata ayaycaéhan cay nil:
""¡Tiyullaycuna, ñam allacaycarnunña chay nina fisyuca! ¡¿Irnala
bi'dallayqui can'a?!"" nishtinshi chay üshaman sindicülun. Chaynu
sindiculshi dansaycaéhashtinla licuyansi atu'a. Pumacurúüatacshi ""rasunpaélú nina fisyu"" nil shatilalcan maéhay tun~iéhu. Chaynu
§hatilalcaptinshi ushtay yaycucuyal lliw ujj-ujjyachicuyan.
Jinaman'a caldayca lliw caldacuyan. Chayta allin
awantachcaldishanp1shi pumacuna éhupallantasi
rushquitipacalcalil wililinyayta allacaycalin. Jinalculshi
waquincuna imanuypasi ninata paéhcamuyta munacuyalcan.
Jinalcalshi rasunpa juc ishcay'a paéhcayta paéhdihilimun.
Partiñatacshi carwalalin maéhay luliéhu. Atücañatacshi jinaculcul wic lajun chimpapi anshalayamun asishtin. Chay muyunpi""shi
pumacuna ali i allicta manchaculcan ninacta. "
"ATUWAN GUINDA,S","Juc atüshi éhawpi muyun puliyaña micuyta ashishtin patasi quiw-quiwyayaptinña. ""¿Mayéhüéha imallasi canman?"" nishtin puliyala. Chaynu puliyalshi éhalun muntiman. ChayéhLish.i: ""Cayéhu icha c'anman aéha chiwacucunallasi"" nil a1tucunacta anshaycaéhal licfüun guindas pucatityaylla wayüshacta. Chayta
licalculshi shiminéhu cama cacuyaptin shimipis yacuychacuyan.
Chayshi: ""Cay guindascawan micanay1úta ta11pu1pachisha.
Cay11aman 'a ishpi1cushaéha ¿imallamá ya' a a' acunactasi
mayucunactasi pasa waywanüllamá'?"" nilcul ishpiycaéhacuyan.
Chaynu ishpiycaéhalsi manash ~¡uinclascaman alcansayta 
atipanchu. Chayshi uh.mcasca nifaninman ishpiculcul paéhcan.
Chaynu j inalsi guindascapa siquillanmanshi lawacacalun
lawacacalun. Chaynu alli allicta ñacachishantash lliw
lawticacüsha fipuyan. Chayéhüshi: ""Cay guindascunacii llullum.
Manam imapasi balinchu. Uwishpa acan nila walcalalcan"" nil
mana caña pasacun. "
Waquin nunacuna mana atipaculculmi jamuyayta éhapan. Chaynalmi mana imaysi yaéhanchu.,Luclucunacii yaéhayta manam mun:mchu. Jinalmi uman chala.ihallanta lima/ gustacun.
ATUW AN ASHNU,"J uc punshi juc ashnu pastucta micuyaptin, éhalun atu. Chayéhüshi atüca: ""¿Imanuyllam cayanqui, ala linlicu?"" nin. N iptinshi: ""Manamari allichu calla sin' asapacu. Curalta paéhcalpushiiéhümi jalucülla ancush cashacta. Chaymi ancü wishtüluptin puliytasi atipallachu. Am'a ¿imanuymá cayanqui?""
nin. Niptinshi atiica: ""Ya'apis manam allinchu calla. Paü:isi
lapinacushañam puliyalfa micuypi. Uwishllapis canquiman
micucünacpa"" nin. Niptinshi ashnuca: ""Ami~1u suytu shimicu,
micuyllacfa awantachwanlümi. Piru cay nanacuyta manam pisi
awantanmanchu. ¿Manachun cay ancullüéhu cashüta
lidillamanquirnan? Am' a suma suma ductur nishari cacullanqui
ami~Jucu. JulalLimay~iri cashalfata"" nin. Chaynu alawacuyaptinshi
atüc~ipa shun 'un cushilicucuyan. Jinalculshi üiúlun, ""cay
ashnüpüü mijurmari caculla"" nil. Nilculshi ashnüta
unchucalcachi] ancunta licacuyan ichalcachi1 nrnyulcachil: ""Chay
cashallayqui'a imallamá ya'ap~i"" nilcul. Chaynu malaculcul
ichaycaéhachicuyaptinshi ashnu' a irnchipacuycul shimiéhu
asi11aycul, juclla sayüilun qui1upis wacac~ipa. Chaynu éhachiptinshi pampaman lawacadilun latash utanuy. Jinalculshí
lawalayan ñawisi ticlacacasha mana lisicuyninsi captin.
Chaynalayaptinshi ashnu'a cushicuypi ritusaycaéhacuyan:
""Ya'apYsi mas cullu umam caña"" nil. NilcushanpYshi siquísi
wicapaycaéhashtin licun asishtin. "
Ama yaéhiitucuychu yaéhashayquipi mastii.,"Nunatucüciipa ipantam atiyan mana al/inca. Y:1éhiitucul lulayta munashancii lffo, pamp:mrnnmi muyun"
ATUWAN UCUSH,"Juc nunapshi éhaclaéhu achca achca jalan caña. Chay ja1antash cada tutalla suwapaña juc ucush. Chaynu suwapaptinshi jalayüca juc trampacta lulüla chalananpa. Chayshi juc punéhu'a chalachicuña suwa ucushca. Jinalculshi mamay taytayta wa'ayala. Chaynu wa'ayaptinshi juc atu éhaycamul nin: ""¿Imactatan pin' aypa apalcaéhashtin chayéhu
ushtulayanqui? ¿Manachun pin'acunqui?"" nin. Niptinshi
ucushca: ""¿Imapimi pin'acu.~ha cayéhu caytajalayüca
wamlanwan 'casarachishayqui' niyiimaptin'a? Chaypa \vamlan'a
tuquish tuquishllam pírn manam ya'a n1unüc.:hu casaracuyta.
Chaymi '¿mayanla ya' ap pudirni casaracunman cha y
wamlüwan?' nil pinsayü"" nin. Chaynu niptinshi atüca: ""Ya'ari
ampa pudirniqui chayurü casaracullasha"" nil nin. Chaynu
niptinshi ucushca: ""Casaracuyta munal 'a cay cashü luliman yaycamul'ari, chay wamlap papüninta alcay"" nin. Niptinshi:
""¡Apurayllatac'ari yalamuy shay! Chamu imaptin pird.ilüman""
nicuyan cushisha. Chay nilculshi ucushdita wicapalcamul
yaycucuycun. Jinaptinshi ucushca éhupallantasi rushquitipaculcul
cushisha pasacun.
Jinaculcul chay trampa luliéhu cushisha wiéhalayaptinshí
duyñun rasunpa éhamun. Chaynu éhaycamulshi aüita pasachicun
watuwan cuncapi watacuycul. Chay pushayalshi: ""Cay suytu
shimiéha jaliita camacacula. Cananmi supay fisyunta
juluchicun'a"" nil aysayan. Chaynu aysayaptinshi atüdi cushicuypi tu§huycaéhashtinla licuyansi: ""Canan'a
casaracullashaéha"" nil.
Nilcul cushisha liyaptinshi, wasinta éhacaycachil'a llapa
familyanta lliw juntucayamun. Jinalculshi casaracuypi wañuya
pubri wasca éhupacta ilucuyalcan, camacacuyalcan imapis
chalashanwan. Chaynu ilucuyaptinshi: ""¡Amaña caynüpa
ilupallamaychu! ¡ Wamlayquiwan casaracu§hami niyapti' a!"" nil
ruygapacucuyan. Chayéhu mana uyafüucuycu1 ""¡ Ima wamla
wamla!"" nil piyurña camacacuyaptinshi: ""¡Caynüpa
wañuchillaman'asi canéha!"" nil paéhcaycaéhacuyan. Chaynu
llapa callpanwan chutaycaéhayashanéhüshi ñaca ñacayta rasunpa llupfilun. Jinalculshi iéhiytapis mana atipal ringac-ringac wañuy
cawsay ayicun. Quilla intin1 anéhalacupashi iluchicüña. "
Sumata mana yaéhaycul manam miticuypachu .,"lucpa prublimancunammz miticuy ';1, juc allucta linlipi chafafayiiciiniim i."
ATUWAN ALLU,"Tarnya timpuéhüshi istansaéhu juc awquish chacwashllanwan yaéhapacula. Paycunap uwishninshi capticula anéhishlla_ Chayshi juc walaéhu'a wlilalla alucun uwíshninta jatun-caray yana allun pushapacüsha. Chacwashninfiatacshi rnirinclantala yanumuchdila. Ñatac chay wülapa uluéhüshi tutapay tutapay pucutamusha caña.
Chaynu cacuyaptinshi awquishca: ""Cay pucutayca suytu
shimicunapa curnbininsianma. Yan' ala.tac wala walalla
alatucacayarnul aysapUculu imaman"" nishtin cuca luncuntasi
wallapaculcul, pucuchuntasi aptipacüsha ilna iéhiycaéhacuyan
uwishninpa ipancunaéhu. Chay jatun-caray yana allunñatacshi
jitalayan: ""Yata jatun cay1úpamá llapa nunasi manchacaldiman.
Chay tampa siqui wasca éhupa atücasi ya'a cashata tantialul'a
siquillantasi chapacuyculélüi un1ap siquip ayicun'a"" nishtin
culpachacuycul 'a jawca jawca anéhalayan.
Chaynu nishtin waytilayaptinshi atu'a licalúnun
mushrnuycaéhashtin. Chayshi atücüta líciilul pacha awquísh'a
""Marna11ay mama y, canan'a waycallaman 'aéh"" nil ""¡Quisha,
quisha, atu atuu!"" nishtin licachicuyan allunta. Chaynu nishtin
wicapaycaéhaptinpis allun'a jawca jawcash anéhalayan:
""éhinash awquishca manchay manchaytanüla nicayfünansi. Chay
tampa síquica y~ita ninúshanta uyal't:lul'a éhupallantasi
culpachacuyculéha ayicun'a"" nishtin chushnayan. Chay atücañatacshi: ""Cay alluntinsi awquishyiishacunallap""fta ]liwtasi
waycashaéha"" nil juc uwishta chalalcul jaéhiyta allacuycun.
Chaynu micucuyaptinshi awquishca: ""Mamay shanta, wic
anlachu rasunpa allacuycuyan'ari"" nil juc cashpicta umruculcul
licuyan 'iluycamusha' nil. Chaynu licuyata licalculshi atu'a nin:
""¿Bandirayqui shaywacushachun imam marchayamunqui.?""
nishtin uwishcata shawapaculcul pasachicun. Chaynu atüca uwishninta pasachicapuptinshi awquishcapa
shun 'usi suma suma ticticyacuyan rabiapHa. <;::haynu cutinanpüshi
allun'a jawca jawca anéhalayaña. Chayshi: ""¡¿Cay anla chunu
sin'ata irnapañam uywasi?!"" nil chay ilu umrufashancawan
sin'aéhu wipyalun quilupis wichicadipa. Chaynüpam jatun
allitucu allu'a b""idanta apachicülun. "
"Anchap alawacushanchicnu'a, asbwanpa lulashun","Yana yana pucutay cayaptinpis ni"" slmtuy tamyapis canchu. Chayniimi ""imactapis uycusha"" nil alliscanu limalicul mana luliicii."
ATUWAN GALLO,"Juc gallush wira wira tuquish tuquishlla canda. Chay giHlush wasin sircancunallaéhu wa'acu cala. Chayshi: ""Cayllaéhu'a walan walanpis wa'ayta pishipalüñam"" nicun.
Nilcul wicniscacta lishanéhüshi tal'ilun juc inwacta. Chayéhüshi:
""Cayllaman 'a manachun nila ishpilüman"" ni1 ishp.ítucülun.
Jinalculshi chayéhu wiluy wiluyta wa'acuyan suma balaqui:ru.
Chaynu wa'acuyaptinshi juc atu chayninpa 1icahmun.
Chayshi nin: ""Tayta gallu, ¡maysi inbidinactam wa'acullañanqui
juc gfü1ucunap'ita! ¡Maynüla juccunasi munapaycun
wa'acuyniquita! Piru chay altuéhu wa'al'a, manachuéh jinam
sumli uyal ichiñanquichu llivvman 'a. Cay pampaéhu wa' al' a sigüm sigün1si lliw lliwtam uyaliyachinqui. Ñatac mas
tuquictalami wa' ayanquisi"" nin. Chaynüshi cada ratu nipayan
atu'a, pampiiman bajachimuyninwan.
Chaynu alawaycuptinshi pubri gallu'a cushisha ""rasunpaélú""
nil pampaman bajalpamul payllaña gallu wa' acuyan. Chaynu
wa'acuyaptinshi atüca cushicuypi paéhcaycaéhacuyan:
""ChayUimá suma gallunu wilup wilucuyanqui, tayta ~l~illu "".
Juc ñawiquita imchicuycul'a may maytala wa'ayanqui. M~i pruybaycuy"" nin. Niptinshi masta alawananpa gallu'a cushishala,
jucnin ñawinta imchipacuycul wa'acuyan. Chayéhüshi atu'a
cushicuypi dansacuyan, éhupallansi wascatyaypa wascatyal.
Jinalshi gallucfa alawacuyan: ""¡Cananmi icha mishqui mishqui
wa'ayniquiwan ya'apis dansalla!"" nil. Nilculshi ninñatac: ""Canan
pulan fiawiquita imchipacuycul wa'al'a ¿imanuytañala
wa'ayanqui? Ma abir pruybaycuy chaynapacuycul"" nin.
Niptinshi pubri gallu'a alli allicta cushishala ishcay ñawinta
imchipacuycul firsa firsawan wa' acuyan chütipaculcul ima.
Chaynu balaqufru wa'achcatash atüca juclla cun~api amucülun.
Jinalculshi sap-sapyachcata pasachicun. "
¡Ama chalapacuychu allin alawatucüniquirnan'a!,Uchuc shimillanwan alawiituciininchic 'a _juc trampayupaysi mana ;il/inninchictam :ishiyan.
